ID,Type,Case,Floor,N_i,Vy_i,Vz_i,T_i,My_i,Mz_i,N_j,Vy_j,Vz_j,T_j,My_j,Mz_j
C4006,columna,C2,,222.8985327301127,6.992991371811433,804.3511469535123,-13.085894201047928,435.7528612951329,1.894375689975651,-222.8985327301127,-6.992991371811433,-804.3511469535123,-14.60635163132534,446.9253283161131,-1.894375689975651
C4006,columna,C3,,222.8985327301127,6.992991371811433,804.3511469535123,-13.085894201047928,435.7528612951329,1.894375689975651,-222.8985327301127,-6.992991371811433,-804.3511469535123,-14.60635163132534,446.9253283161131,-1.894375689975651
C4007,columna,C1,,-216.819395120521,24.88299260546173,564.340913815593,-49.468440731007334,-436.6089649046371,-7.396295933981989,216.819395120521,-24.88299260546173,-564.340913815593,-49.068209986621085,-421.9958397726258,7.396295933981989
C4007,columna,C2,,-216.819395120521,24.88299260546173,564.340913815593,-49.468440731007334,-436.6089649046371,-7.396295933981989,216.819395120521,-24.88299260546173,-564.340913815593,-49.068209986621085,-421.9958397726258,7.396295933981989
C4007,columna,C3,,-216.819395120521,24.88299260546173,564.340913815593,-49.468440731007334,-436.6089649046371,-7.396295933981989,216.819395120521,-24.88299260546173,-564.340913815593,-49.068209986621085,-421.9958397726258,7.396295933981989
C4008,columna,C1,,154.5034320955205,-3.370518800373758,394.3152918025284,7.620485098118326,327.62373681947645,-20.245409011201254,-154.5034320955205,3.370518800373758,-394.3152918025284,5.726769351361751,284.20985427878463,20.245409011201254
C4008,columna,C2,,154.5034320955205,-3.370518800373758,394.3152918025284,7.620485098118326,327.62373681947645,-20.245409011201254,-154.5034320955205,3.370518800373758,-394.3152918025284,5.726769351361751,284.20985427878463,20.245409011201254
C4008,columna,C3,,154.5034320955205,-3.370518800373758,394.3152918025284,7.620485098118326,327.62373681947645,-20.245409011201254,-154.5034320955205,3.370518800373758,-394.3152918025284,5.726769351361751,284.20985427878463,20.245409011201254
C5001,columna,C1,,-264.6178697140131,20.182581828147864,343.37543982845267,-31.248523500305552,-436.8464282486136,18.430470490257054,264.6178697140131,-20.182581828147864,-343.37543982845267,-48.67450053916,-611.0403358188786,-18.430470490257054
C5001,columna,C2,,-264.6178697140131,20.182581828147864,343.37543982845267,-31.248523500305552,-436.8464282486136,18.430470490257054,264.6178697140131,-20.182581828147864,-343.37543982845267,-48.67450053916,-611.0403358188786,-18.430470490257054
C5001,columna,C3,,-264.6178697140131,20.182581828147864,343.37543982845267,-31.248523500305552,-436.8464282486136,18.430470490257054,264.6178697140131,-20.182581828147864,-343.37543982845267,-48.67450053916,-611.0403358188786,-18.430470490257054
C5002,columna,C1,,137.33974651262469,12.128216871692143,163.36298629523247,-18.815866696094687,239.36184958970048,11.176113318695363,-137.33974651262469,-12.128216871692143,-163.36298629523247,-29.211872115806198,304.50354660029336,-11.176113318695363
C5002,columna,C2,,137.33974651262469,12.128216871692143,163.36298629523247,-18.815866696094687,239.36184958970048,11.176113318695363,-137.33974651262469,-12.128216871692143,-163.36298629523247,-29.211872115806198,304.50354660029336,-11.176113318695363
C5002,columna,C3,,137.33974651262469,12.128216871692143,163.36298629523247,-18.815866696094687,239.36184958970048,11.176113318695363,-137.33974651262469,-12.128216871692143,-163.36298629523247,-29.211872115806198,304.50354660029336,-11.176113318695363
C5003,columna,C1,,47.68252464707944,1.4172298277403976,38.57514436843472,-0.42208117706086634,93.8656722924496,0.11240417571260002,-47.68252464707944,-1.4172298277403976,-38.57514436843472,-5.190148940791109,94.957125309985,-0.11240417571260002
C5003,columna,C2,,47.68252464707944,1.4172298277403976,38.57514436843472,-0.42208117706086634,93.8656722924496,0.11240417571260002,-47.68252464707944,-1.4172298277403976,-38.57514436843472,-5.190148940791109,94.957125309985,-0.11240417571260002
C5003,columna,C3,,47.68252464707944,1.4172298277403976,38.57514436843472,-0.42208117706086634,93.8656722924496,0.11240417571260002,-47.68252464707944,-1.4172298277403976,-38.57514436843472,-5.190148940791109,94.957125309985,-0.11240417571260002
C5004,columna,C1,,-19.0363927695558,-58.10140847133409,322.06949431025146,58.19656081523511,-43.01437033534129,-106.24474997823015,19.0363927695558,58.10140847133409,-322.06949431025146,171.88501673124793,-32.369745032099694,106.24474997823015
C5004,columna,C2,,-19.0363927695558,-58.10140847133409,322.06949431025146,58.19656081523511,-43.01437033534129,-106.24474997823015,19.0363927695558,58.10140847133409,-322.06949431025146,171.88501673124793,-32.369745032099694,106.24474997823015
C5004,columna,C3,,-19.0363927695558,-58.10140847133409,322.06949431025146,58.19656081523511,-43.01437033534129,-106.24474997823015,19.0363927695558,58.10140847133409,-322.06949431025146,171.88501673124793,-32.369745032099694,106.24474997823015
C5005,columna,C1,,-87.71750996049109,2.827231437939771,195.57054044960034,-7.385010977169151,-150.34971686818415,-33.91230538666362,87.71750996049109,-2.827231437939771,-195.57054044960034,-3.8108255170723417,-197.0116225753606,33.91230538666362
C5005,columna,C2,,-87.71750996049109,2.827231437939771,195.57054044960034,-7.385010977169151,-150.34971686818415,-33.91230538666362,87.71750996049109,-2.827231437939771,-195.57054044960034,-3.8108255170723417,-197.0116225753606,33.91230538666362
C5005,columna,C3,,-87.71750996049109,2.827231437939771,195.57054044960034,-7.385010977169151,-150.34971686818415,-33.91230538666362,87.71750996049109,-2.827231437939771,-195.57054044960034,-3.8108255170723417,-197.0116225753606,33.91230538666362
C5006,columna,C1,,230.38108643183543,3.8699775069461975,353.4035854188656,-6.38796306205426,420.43226186221125,2.5753286705268175,-230.38108643183543,-3.8699775069461975,-353.4035854188656,-8.937147865452685,491.87684040785723,-2.5753286705268175
C5006,columna,C2,,230.38108643183543,3.8699775069461975,353.4035854188656,-6.38796306205426,420.43226186221125,2.5753286705268175,-230.38108643183543,-3.8699775069461975,-353.4035854188656,-8.937147865452685,491.87684040785723,-2.5753286705268175
C5006,columna,C3,,230.38108643183543,3.8699775069461975,353.4035854188656,-6.38796306205426,420.43226186221125,2.5753286705268175,-230.38108643183543,-3.8699775069461975,-353.4035854188656,-8.937147865452685,491.87684040785723,-2.5753286705268175
C5007,columna,C1,,-300.18028509319817,27.169250236800753,278.78682560546173,-43.61225374150105,-497.149510138078,-10.190884362014351,300.18028509319817,-27.169250236800753,-278.78682560546173,-63.97797719622994,-691.5644188309868,10.190884362014351
C5007,columna,C2,,-300.18028509319817,27.169250236800753,278.78682560546173,-43.61225374150105,-497.149510138078,-10.190884362014351,300.18028509319817,-27.169250236800753,-278.78682560546173,-63.97797719622994,-691.5644188309868,10.190884362014351
C5007,columna,C3,,-300.18028509319817,27.169250236800753,278.78682560546173,-43.61225374150105,-497.149510138078,-10.190884362014351,300.18028509319817,-27.169250236800753,-278.78682560546173,-63.97797719622994,-691.5644188309868,10.190884362014351
C5008,columna,C1,,256.1486999457108,-9.493079237936906,191.94664827279462,17.24274799393391,427.17299692154245,-22.249730322246826,-256.1486999457108,9.493079237936906,-191.94664827279462,20.349845788296243,587.1758548634725,22.249730322246826
C5008,columna,C2,,256.1486999457108,-9.493079237936906,191.94664827279462,17.24274799393391,427.17299692154245,-22.249730322246826,-256.1486999457108,9.493079237936906,-191.94664827279462,20.349845788296243,587.1758548634725,22.249730322246826
C5008,columna,C3,,256.1486999457108,-9.493079237936906,191.94664827279462,17.24274799393391,427.17299692154245,-22.249730322246826,-256.1486999457108,9.493079237936906,-191.94664827279462,20.349845788296243,587.1758548634725,22.249730322246826
E1_1,viga,C1,CIELO_1,-42.68067581341907,-3.729076661218673,94.08109648478091,-6.156481082486076,-206.7727981714944,-8.09736802220055,42.68067581341907,3.729076661218673,-94.08109648478091,6.156481082486076,-263.6326842524102,-10.548015283892816
E1_1,viga,C2,CIELO_1,-42.68067581341907,-3.729076661218673,94.08109648478091,-6.156481082486076,-206.7727981714944,-8.09736802220055,42.68067581341907,3.729076661218673,-94.08109648478091,6.156481082486076,-263.6326842524102,-10.548015283892816
E1_1,viga,C3,CIELO_1,-42.68067581341907,-3.729076661218673,94.08109648478091,-6.156481082486076,-206.7727981714944,-8.09736802220055,42.68067581341907,3.729076661218673,-94.08109648478091,6.156481082486076,-263.6326842524102,-10.548015283892816
E1_10,viga,C1,CIELO_1,-52.04239657324773,19.235048115647842,-197.7933079876093,-19.61312593471389,51.75390035387662,23.3280542712559,52.04239657324773,-19.235048115647842,197.7933079876093,19.61312593471389,440.75143653527056,24.567215536707234
E1_10,viga,C2,CIELO_1,-52.04239657324773,19.235048115647842,-197.7933079876093,-19.61312593471389,51.75390035387662,23.3280542712559,52.04239657324773,-19.235048115647842,197.7933079876093,19.61312593471389,440.75143653527056,24.567215536707234
E1_10,viga,C3,CIELO_1,-52.04239657324773,19.235048115647842,-197.7933079876093,-19.61312593471389,51.75390035387662,23.3280542712559,52.04239657324773,-19.235048115647842,197.7933079876093,19.61312593471389,440.75143653527056,24.567215536707234
E1_100,viga,C1,CIELO_3,-1.5899038041624312,-0.9142148630924049,-99.40479691671965,8.699555317678259,252.79557877059483,-1.9623232367634778,1.5899038041624312,0.9142148630924049,99.40479691671965,-8.699555317678259,244.22840581300338,-2.6087510786985457
E1_100,viga,C2,CIELO_3,-1.5899038041624312,-0.9142148630924049,-99.40479691671965,8.699555317678259,252.79557877059483,-1.9623232367634778,1.5899038041624312,0.9142148630924049,99.40479691671965,-8.699555317678259,244.22840581300338,-2.6087510786985457
E1_100,viga,C3,CIELO_3,-1.5899038041624312,-0.9142148630924049,-99.40479691671965,8.699555317678259,252.79557877059483,-1.9623232367634778,1.5899038041624312,0.9142148630924049,99.40479691671965,-8.699555317678259,244.22840581300338,-2.6087510786985457
E1_101,viga,C1,CIELO_3,-7.214650855757922,-1.0000853831037353,106.72272135551603,-7.959461740033951,-269.9689779811219,-2.045673345442103,7.214650855757922,1.0000853831037353,-106.72272135551603,7.959461740033951,-263.64462879645816,-2.954753570076573
E1_101,viga,C2,CIELO_3,-7.214650855757922,-1.0000853831037353,106.72272135551603,-7.959461740033951,-269.9689779811219,-2.045673345442103,7.214650855757922,1.0000853831037353,-106.72272135551603,7.959461740033951,-263.64462879645816,-2.954753570076573
E1_101,viga,C3,CIELO_3,-7.214650855757922,-1.0000853831037353,106.72272135551603,-7.959461740033951,-269.9689779811219,-2.045673345442103,7.214650855757922,1.0000853831037353,-106.72272135551603,7.959461740033951,-263.64462879645816,-2.954753570076573
E1_102,viga,C1,CIELO_3,-8.150496940763276,-0.6220361990291997,-96.59784951131388,16.51559910228781,263.29275763309056,-1.4596402255502925,8.150496940763276,0.6220361990291997,96.59784951131388,-16.51559910228781,219.6964899234788,-1.650540769595706
E1_102,viga,C2,CIELO_3,-8.150496940763276,-0.6220361990291997,-96.59784951131388,16.51559910228781,263.29275763309056,-1.4596402255502925,8.150496940763276,0.6220361990291997,96.59784951131388,-16.51559910228781,219.6964899234788,-1.650540769595706
E1_102,viga,C3,CIELO_3,-8.150496940763276,-0.6220361990291997,-96.59784951131388,16.51559910228781,263.29275763309056,-1.4596402255502925,8.150496940763276,0.6220361990291997,96.59784951131388,-16.51559910228781,219.6964899234788,-1.650540769595706
E1_103,viga,C1,CIELO_3,4.076304865347804,-0.7513934186624793,-2.2630577106924257,2.265165112743071,-9.233062625597778,-1.1484253894367125,-4.076304865347804,0.7513934186624793,2.2630577106924257,-2.265165112743071,20.548351179059907,-2.6085417038756837
E1_103,viga,C2,CIELO_3,4.076304865347804,-0.7513934186624793,-2.2630577106924257,2.265165112743071,-9.233062625597778,-1.1484253894367125,-4.076304865347804,0.7513934186624793,2.2630577106924257,-2.265165112743071,20.548351179059907,-2.6085417038756837
E1_103,viga,C3,CIELO_3,4.076304865347804,-0.7513934186624793,-2.2630577106924257,2.265165112743071,-9.233062625597778,-1.1484253894367125,-4.076304865347804,0.7513934186624793,2.2630577106924257,-2.265165112743071,20.548351179059907,-2.6085417038756837
E1_104,viga,C1,CIELO_3,-3.993488338653985,-2.2147574448531713,121.76099795927976,5.945210132937009,-275.1235805956028,-7.148336433605322,3.993488338653985,2.2147574448531713,-121.76099795927976,-5.945210132937009,-333.681409200796,-3.925450790660534
E1_104,viga,C2,CIELO_3,-3.993488338653985,-2.2147574448531713,121.76099795927976,5.945210132937009,-275.1235805956028,-7.148336433605322,3.993488338653985,2.2147574448531713,-121.76099795927976,-5.945210132937009,-333.681409200796,-3.925450790660534
E1_104,viga,C3,CIELO_3,-3.993488338653985,-2.2147574448531713,121.76099795927976,5.945210132937009,-275.1235805956028,-7.148336433605322,3.993488338653985,2.2147574448531713,-121.76099795927976,-5.945210132937009,-333.681409200796,-3.925450790660534
E1_105,viga,C1,CIELO_3,-4.8107725042694005,-2.4822231759668387,-140.19093511318312,-11.072298637535479,337.83659859155154,-6.648215539284616,4.8107725042694005,2.4822231759668387,140.19093511318312,11.072298637535479,14.042648542538103,0.417835367607851
E1_105,viga,C2,CIELO_3,-4.8107725042694005,-2.4822231759668387,-140.19093511318312,-11.072298637535479,337.83659859155154,-6.648215539284616,4.8107725042694005,2.4822231759668387,140.19093511318312,11.072298637535479,14.042648542538103,0.417835367607851
E1_105,viga,C3,CIELO_3,-4.8107725042694005,-2.4822231759668387,-140.19093511318312,-11.072298637535479,337.83659859155154,-6.648215539284616,4.8107725042694005,2.4822231759668387,140.19093511318312,11.072298637535479,14.042648542538103,0.417835367607851
E1_106,viga,C1,CIELO_3,-4.8107725042721405,-2.4822231759668325,-140.19093511318079,-11.072298637535582,-14.042648542540405,-0.41783536760770135,4.8107725042721405,2.4822231759668325,140.19093511318079,11.072298637535582,363.11807697436063,-5.762900340549712
E1_106,viga,C2,CIELO_3,-4.8107725042721405,-2.4822231759668325,-140.19093511318079,-11.072298637535582,-14.042648542540405,-0.41783536760770135,4.8107725042721405,2.4822231759668325,140.19093511318079,11.072298637535582,363.11807697436063,-5.762900340549712
E1_106,viga,C3,CIELO_3,-4.8107725042721405,-2.4822231759668325,-140.19093511318079,-11.072298637535582,-14.042648542540405,-0.41783536760770135,4.8107725042721405,2.4822231759668325,140.19093511318079,11.072298637535582,363.11807697436063,-5.762900340549712
E1_107,viga,C1,CIELO_3,-7.74216066985133,-3.0426972886131787,163.30056760687094,9.883980670204842,-409.66717895442116,-7.671312559338775,7.74216066985133,3.0426972886131787,-163.30056760687094,-9.883980670204842,-406.8356590799336,-7.542173883727119
E1_107,viga,C2,CIELO_3,-7.74216066985133,-3.0426972886131787,163.30056760687094,9.883980670204842,-409.66717895442116,-7.671312559338775,7.74216066985133,3.0426972886131787,-163.30056760687094,-9.883980670204842,-406.8356590799336,-7.542173883727119
E1_107,viga,C3,CIELO_3,-7.74216066985133,-3.0426972886131787,163.30056760687094,9.883980670204842,-409.66717895442116,-7.671312559338775,7.74216066985133,3.0426972886131787,-163.30056760687094,-9.883980670204842,-406.8356590799336,-7.542173883727119
E1_108,viga,C1,CIELO_3,-8.517895482143935,-2.6764824115638826,-159.32727000023985,-9.55334241309408,404.49599525316,-6.504841823321017,8.517895482143935,2.6764824115638826,159.32727000023985,9.55334241309408,392.14035474803916,-6.877570234498395
E1_108,viga,C2,CIELO_3,-8.517895482143935,-2.6764824115638826,-159.32727000023985,-9.55334241309408,404.49599525316,-6.504841823321017,8.517895482143935,2.6764824115638826,159.32727000023985,9.55334241309408,392.14035474803916,-6.877570234498395
E1_108,viga,C3,CIELO_3,-8.517895482143935,-2.6764824115638826,-159.32727000023985,-9.55334241309408,404.49599525316,-6.504841823321017,8.517895482143935,2.6764824115638826,159.32727000023985,9.55334241309408,392.14035474803916,-6.877570234498395
E1_109,viga,C1,CIELO_3,-15.78854546338531,-1.8335131490324068,167.91888348192353,10.365780669533159,-421.7953784083546,-4.217635130929059,15.78854546338531,1.8335131490324068,-167.91888348192353,-10.365780669533159,-417.79903900126294,-4.949930614232974
E1_109,viga,C2,CIELO_3,-15.78854546338531,-1.8335131490324068,167.91888348192353,10.365780669533159,-421.7953784083546,-4.217635130929059,15.78854546338531,1.8335131490324068,-167.91888348192353,-10.365780669533159,-417.79903900126294,-4.949930614232974
